"","ADM_RATE_ALL","SATVRMID","SATMTMID","SATWRMID","TestPerc","Score","good_lab","ADM_RATE_ROUND"
"3022",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3023",0.93429645754997,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3024",0.349173553719,"NULL","NULL","505","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",30
"3025",0.88079883503224,"640","605","NULL","SATVR25",590,"SAT Verbal Reasoning 
25th Percentile",80
"3026",0.49953445065176,"495","497","458","SATVR25",447,"SAT Verbal Reasoning 
25th Percentile",40
"3027",NA,"NULL","NULL","491","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3028",0.78868946833728,"535","510","NULL","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",70
"3029",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3030",0.96572407883461,"565","590","NULL","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",90
"3031",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3032",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3033",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3034",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3035",0.94124423963133,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3036",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3037",0.57763744427934,"NULL","NULL","400","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"3038",0.73991817650496,"600","585","NULL","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",70
"3039",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3040",0.48742746615087,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",40
"3041",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3042",0.87399275954688,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"3043",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3044",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3045",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3046",0.61107217939733,"595","615","485","SATVR25",540,"SAT Verbal Reasoning 
25th Percentile",60
"3047",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3048",0.87881429816913,"548","543","NULL","SATVR25",485,"SAT Verbal Reasoning 
25th Percentile",80
"3049",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3050",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3051",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3052",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3053",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3054",0.52272727272727,"455","470","NULL","SATVR25",430,"SAT Verbal Reasoning 
25th Percentile",50
"3055",0.67307692307692,"545","538","515","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",60
"3056",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3057",0.661853188929,"535","545","NULL","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",60
"3058",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3059",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3060",0.97879858657243,"511","485","NULL","SATVR25",463,"SAT Verbal Reasoning 
25th Percentile",90
"3061",0.82943294329432,"565","550","NULL","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",80
"3062",0.69895678092399,"546","564","NULL","SATVR25",493,"SAT Verbal Reasoning 
25th Percentile",60
"3063",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3064",0.92156862745098,"457","533","NULL","SATVR25",448,"SAT Verbal Reasoning 
25th Percentile",90
"3065",0.68190661478599,"630","580","NULL","SATVR25",580,"SAT Verbal Reasoning 
25th Percentile",60
"3066",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3067",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3068",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3069",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3070",0.95206489675516,"NULL","NULL","480","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3071",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3072",0.68400924937744,"565","545","NULL","SATVR25",510,"SAT Verbal Reasoning 
25th Percentile",60
"3073",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3074",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3075",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3076",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3077",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3078",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3079",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3080",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3081",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3082",0.56882286573899,"705","705","NULL","SATVR25",680,"SAT Verbal Reasoning 
25th Percentile",50
"3083",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3084",NA,"NULL","NULL","446","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3085",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3086",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3087",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3088",0.60259490629505,"655","640","NULL","SATVR25",610,"SAT Verbal Reasoning 
25th Percentile",60
"3089",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3090",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3091",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3092",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3093",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3094",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3095",0.74399164054336,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"3096",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3097",0.59615384615384,"505","550","NULL","SATVR25",430,"SAT Verbal Reasoning 
25th Percentile",50
"3098",0.85684238201656,"580","550","NULL","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",80
"3099",0.74937309839847,"630","625","NULL","SATVR25",590,"SAT Verbal Reasoning 
25th Percentile",70
"3100",0.75117748420448,"555","535","NULL","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",70
"3101",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3102",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3103",0.7914847161572,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"3104",0.77699680511182,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",70
"3105",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3106",0.77027027027027,"505","505","NULL","SATVR25",460,"SAT Verbal Reasoning 
25th Percentile",70
"3107",0.52894736842105,"630","595","NULL","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",50
"3108",0.07142857142857,"745","780","730","SATVR25",720,"SAT Verbal Reasoning 
25th Percentile",0
"3109",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3110",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3111",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3112",0.70263062189356,"585","575","510","SATVR25",530,"SAT Verbal Reasoning 
25th Percentile",70
"3113",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3114",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3115",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3116",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3117",0.70071123755334,"535","520","455","SATVR25",480,"SAT Verbal Reasoning 
25th Percentile",70
"3118",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3119",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3120",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3121",0.42711864406779,"620","610","565","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",40
"3122",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3123",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3124",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3125",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3126",0.85,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"3127",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3128",0.56687985131737,"625","630","585","SATVR25",580,"SAT Verbal Reasoning 
25th Percentile",50
"3129",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3130",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3131",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3132",0.83870967741935,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"3133",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3134",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3135",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3136",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3137",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3138",0.89035392088827,"513","505","470","SATVR25",445,"SAT Verbal Reasoning 
25th Percentile",80
"3139",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3140",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3141",0.91276654666297,"545","530","460","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",90
"3142",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3143",0.93999421631,"540","530","NULL","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",90
"3144",0.16545454545454,"NULL","NULL","417","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",10
"3145",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3146",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3147",0.58356713426853,"645","605","590","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",50
"3148",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3149",0.64524103831891,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"3150",0.96014277215942,"490","510","450","SATVR25",420,"SAT Verbal Reasoning 
25th Percentile",90
"3151",0.86661541418412,"525","515","NULL","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",80
"3152",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3153",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3154",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3155",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3156",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3157",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3158",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3159",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3160",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3161",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3162",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3163",0.56089743589743,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"3164",0.94588235294117,"540","530","487","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",90
"3165",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3166",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3167",0.84873515745998,"580","565","NULL","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",80
"3168",0.91187953151143,"539","535","NULL","SATVR25",488,"SAT Verbal Reasoning 
25th Percentile",90
"3169",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3170",0.94843851659076,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3171",0.53345070422535,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"3172",0.65522694391171,"615","620","NULL","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",60
"3173",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3174",0.59264816204051,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"3175",0.50026666666666,"455","455","NULL","SATVR25",410,"SAT Verbal Reasoning 
25th Percentile",50
"3176",0.94221580175575,"530","510","NULL","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",90
"3177",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3178",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3179",0.51898734177215,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",50
"3180",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3181",0.88056779246206,"510","495","NULL","SATVR25",460,"SAT Verbal Reasoning 
25th Percentile",80
"3182",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3183",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3184",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3185",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3186",0.54379631388941,"515","495","435","SATVR25",460,"SAT Verbal Reasoning 
25th Percentile",50
"3187",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3188",0.54192139737991,"625","625","530","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",50
"3189",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3190",0.9518477043673,"532","532","484","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",90
"3191",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3192",0.99341879755947,"540","525","480","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",90
"3193",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3194",0.783527696793,"565","565","410","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",70
"3195",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3196",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3197",0.94597375868278,"NULL","NULL","465","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3198",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3199",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3200",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3201",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3202",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3203",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3204",0.81422479684608,"570","555","NULL","SATVR25",510,"SAT Verbal Reasoning 
25th Percentile",80
"3205",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3206",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3207",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3208",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3209",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3210",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3211",0.65776760742435,"495","485","NULL","SATVR25",450,"SAT Verbal Reasoning 
25th Percentile",60
"3212",0.93896844154038,"NULL","NULL","450","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3213",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3214",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3215",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3216",0.87376902417188,"NULL","NULL","373","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"3217",0.77002813564341,"480","465","400","SATVR25",430,"SAT Verbal Reasoning 
25th Percentile",70
"3218",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3219",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3220",0.09484159220146,"745","785","725","SATVR25",720,"SAT Verbal Reasoning 
25th Percentile",0
"3221",0.92165991902834,"NULL","NULL","550","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3222",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3223",0.98421052631578,"565","565","524","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",90
"3224",0.96581862236067,"525","510","NULL","SATVR25",480,"SAT Verbal Reasoning 
25th Percentile",90
"3225",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3226",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3227",0.83783783783783,"535","530","470","SATVR25",480,"SAT Verbal Reasoning 
25th Percentile",80
"3228",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3229",0.88455284552845,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"3230",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3231",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3232",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3233",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3234",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3235",0.53127191584316,"700","725","645","SATVR25",660,"SAT Verbal Reasoning 
25th Percentile",50
"3236",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3237",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3238",0.85410334346504,"505","485","NULL","SATVR25",460,"SAT Verbal Reasoning 
25th Percentile",80
"3239",0.51040571788942,"635","605","NULL","SATVR25",590,"SAT Verbal Reasoning 
25th Percentile",50
"3240",0.8312636026117,"535","535","NULL","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",80
"3241",0.69990023493064,"550","535","485","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",60
"3242",0.57506824385805,"525","490","280","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",50
"3243",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3244",1,"493","485","395","SATVR25",465,"SAT Verbal Reasoning 
25th Percentile",100
"3245",0.56807732007131,"535","515","450","SATVR25",490,"SAT Verbal Reasoning 
25th Percentile",50
"3246",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3247",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3248",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3249",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3250",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3251",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3252",0.92868719611021,"505","505","NULL","SATVR25",450,"SAT Verbal Reasoning 
25th Percentile",90
"3253",0.64282613166373,"625","635","550","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",60
"3254",0.92702284165698,"555","555","500","SATVR25",500,"SAT Verbal Reasoning 
25th Percentile",90
"3255",0.28745251751744,"675","690","625","SATVR25",620,"SAT Verbal Reasoning 
25th Percentile",20
"3256",0.87212018260961,"NULL","NULL","585","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
"3257",0.99980301388752,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",90
"3258",0.93877551020408,"575","570","505","SATVR25",520,"SAT Verbal Reasoning 
25th Percentile",90
"3259",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3260",0.53614396926498,"620","620","585","SATVR25",570,"SAT Verbal Reasoning 
25th Percentile",50
"3261",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3262",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3263",0.62927756653992,"NULL","NULL","475","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",60
"3264",0.64686468646864,"520","510","NULL","SATVR25",470,"SAT Verbal Reasoning 
25th Percentile",60
"3265",0.90499861916597,"565","555","485","SATVR25",510,"SAT Verbal Reasoning 
25th Percentile",90
"3266",0.6304718590108,"465","445","390","SATVR25",420,"SAT Verbal Reasoning 
25th Percentile",60
"3267",0.67863490934944,"600","595","520","SATVR25",560,"SAT Verbal Reasoning 
25th Percentile",60
"3268",0.57530802112144,"520","490","465","SATVR25",480,"SAT Verbal Reasoning 
25th Percentile",50
"3269",0.95704948646125,"535","520","455","SATVR25",480,"SAT Verbal Reasoning 
25th Percentile",90
"3270",0.33721171826303,"690","684","NULL","SATVR25",650,"SAT Verbal Reasoning 
25th Percentile",30
"3271",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3272",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3273",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3274",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3275",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3276",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3277",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3278",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3279",NA,"NULL","NULL","NULL","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",NA
"3280",0.80763983628922,"NULL","NULL","410","SATVR25",NA,"SAT Verbal Reasoning 
25th Percentile",80
